Date,Close,High,Low,Open,Volume
2019/6/28,7671.080078,7682.259766,7639.450195,7674.52002,4101490000
2019/7/1,7768.140137,7820.810059,7735.669922,7816.560059,2219030000
2019/7/2,7799.819824,7800.470215,7746.009766,7763.029785,1956590000
2019/7/3,7857.689941,7857.689941,7811.290039,7819.060059,1548240000
2019/7/5,7841.299805,7854.709961,7774.589844,7806.069824,1690700000
2019/7/8,7785.790039,7841.299805,7756.109863,7790.459961,1957160000
2019/7/9,7826.859863,7833.930176,7748.22998,7748.290039,1871430000
2019/7/10,7903.399902,7923.930176,7858.680176,7869.72998,2066640000
2019/7/11,7896.779785,7934.600098,7873.160156,7918.649902,1970690000
2019/7/12,7943.240234,7944.080078,7900.390137,7908.580078,1835960000
2019/7/15,7966.930176,7969.790039,7940.450195,7961.069824,1790770000
2019/7/16,7927.080078,7965.759766,7904.950195,7958.439941,1947010000
2019/7/17,7888.759766,7941.100098,7887.97998,7927.910156,1887120000
2019/7/18,7904.129883,7912.330078,7827.490234,7850.120117,2063790000
2019/7/19,7834.899902,7950.220215,7832.390137,7944.859863,1893050000
2019/7/22,7905.120117,7918.470215,7862.27002,7862.379883,1860440000
2019/7/23,7954.560059,7955.089844,7895.049805,7946.049805,1845050000
2019/7/24,8010.609863,8010.830078,7926.990234,7928.779785,1953670000
2019/7/25,7929.870117,7983.959961,7921.209961,7979.140137,2058090000
2019/7/26,8016.950195,8027.180176,7986.720215,7992.129883,1975110000
2019/7/29,7989.080078,8010.049805,7939.97998,8010.049805,1882980000
2019/7/30,7952.470215,7983.109863,7923.450195,7927.560059,1893610000
2019/7/31,7848.779785,7979.200195,7774.930176,7972.759766,2679230000
2019/8/1,7801.149902,8000.939941,7769.02002,7866.600098,2815420000
2019/8/2,7692.799805,7755.089844,7645.180176,7740.910156,2262550000
2019/8/5,7415.689941,7528.899902,7356.27002,7510.02002,2661780000
2019/8/6,7521.319824,7541.740234,7432.310059,7492.02002,2217620000
2019/8/7,7551.899902,7569.899902,7386.390137,7436.140137,2470170000
2019/8/8,7724.830078,7726.459961,7576.819824,7608.029785,2442950000
2019/8/9,7646.27002,7709.509766,7591.140137,7684.560059,2221180000
2019/8/12,7561.680176,7623.439941,7528.950195,7597.189941,2068920000
2019/8/13,7728.149902,7778.339844,7553.330078,7553.430176,2353570000
2019/8/14,7490.129883,7621.700195,7480.580078,7594.640137,2543670000
2019/8/15,7484.890137,7523.5,7429.359863,7503.140137,2190810000
2019/8/16,7604.109863,7622.72998,7548.899902,7548.899902,2018710000
2019/8/19,7719.319824,7740.740234,7604.109863,7715.410156,1946440000
2019/8/20,7664.470215,7731.310059,7664.209961,7708.310059,1750730000
2019/8/21,7733.220215,7754.660156,7706.569824,7731.75,1721410000
2019/8/22,7707.430176,7764.790039,7649.279785,7750.97998,1780760000
2019/8/23,7464.990234,7722.430176,7442.930176,7658.47998,2214370000
2019/8/26,7575.02002,7577.77002,7506.169922,7540.689941,1691990000
2019/8/27,7566.029785,7640.680176,7531.959961,7630.459961,1914930000
2019/8/28,7587.899902,7598.149902,7500.220215,7536.700195,1663450000
2019/8/29,7702.310059,7723.939941,7654.310059,7678.689941,1703760000
2019/8/30,7691,7747.080078,7642.899902,7743.22998,1668110000
2019/9/3,7609.509766,7670.169922,7584.819824,7634.029785,1938780000
2019/9/4,7719.25,7724.910156,7663.640137,7683.779785,1893740000
2019/9/5,7862.540039,7879.970215,7803.450195,7803.450195,2108700000
2019/9/6,7852.540039,7874.990234,7835.890137,7868.870117,1878730000
2019/9/9,7832.399902,7877.410156,7795.859863,7876.399902,2186660000
2019/9/10,7814.740234,7817.580078,7743.609863,7793.279785,2366080000
2019/9/11,7887.580078,7888.339844,7812.069824,7820.709961,2322610000
2019/9/12,7917.339844,7975.330078,7907.330078,7931.959961,2228100000
2019/9/13,7892.950195,7923.410156,7879.589844,7903.72998,1984570000
2019/9/16,7852.410156,7868.740234,7831.759766,7833.72998,1876540000
2019/9/17,7888.790039,7891.209961,7840.990234,7849.879883,1857350000
2019/9/18,7888.560059,7891.169922,7791.580078,7877.580078,2045590000
2019/9/19,7901.790039,7950.209961,7888.310059,7904.390137,1818430000
2019/9/20,7823.549805,7920.529785,7794.27002,7901.459961,3363230000
2019/9/23,7818.609863,7842.97998,7790.290039,7815.22998,1781750000
2019/9/24,7710.040039,7873.25,7684.799805,7855.970215,2310940000
2019/9/25,7803.540039,7822.430176,7647.629883,7706.5,2022080000
2019/9/26,7771.990234,7798.120117,7718.689941,7794.279785,1886310000
2019/9/27,7681.580078,7790.799805,7626.819824,7786.029785,2041250000
2019/9/30,7749.450195,7761.839844,7693.490234,7705.970215,1809050000
2019/10/1,7684.140137,7821.720215,7675.419922,7782.819824,2250500000
2019/10/2,7550.790039,7631.339844,7513.689941,7627.589844,2503630000
2019/10/3,7638.390137,7640.419922,7463.569824,7557.189941,2157220000
2019/10/4,7754.100098,7759.359863,7670.919922,7677.330078,1748000000
2019/10/7,7725.129883,7784.790039,7712.680176,7725.680176,1759580000
2019/10/8,7604.27002,7707.169922,7603.759766,7671.379883,1943700000
2019/10/9,7690.529785,7717.939941,7655.47998,7678.660156,1563500000
2019/10/10,7740.359863,7772.680176,7682.609863,7688.419922,1793470000
2019/10/11,7843.879883,7904.049805,7831.109863,7835.930176,2184790000
2019/10/14,7842.330078,7865.669922,7827.160156,7834.740234,1423700000
2019/10/15,7942.850098,7960.140137,7863.649902,7867.959961,1841660000
2019/10/16,7920.209961,7941.759766,7898.310059,7911.990234,1900010000
2019/10/17,7942.140137,7981.140137,7914.939941,7976.640137,1864020000
2019/10/18,7868.490234,7946.810059,7829.75,7938.299805,2020020000
2019/10/21,7940.330078,7941.47998,7887.740234,7911.580078,1756640000
2019/10/22,7874.620117,7977.009766,7871.97998,7968.25,1850870000
2019/10/23,7889.470215,7890.209961,7845.089844,7858.47998,1822180000
2019/10/24,7966.720215,7969.660156,7912.720215,7956.22998,1893620000
2019/10/25,8029.220215,8033.290039,7926.600098,7926.600098,1911580000
2019/10/28,8110.669922,8119.72998,8070.899902,8071.390137,1959920000
2019/10/29,8047.509766,8108.609863,8045.640137,8101.549805,1842720000
2019/10/30,8083.109863,8096.330078,8017.919922,8056.899902,1936060000
2019/10/31,8083.830078,8110.439941,8041.649902,8100.620117,2276140000
2019/11/1,8161.169922,8161.97998,8111.72998,8121.950195,2071350000
2019/11/4,8210.660156,8228.330078,8197.320313,8218.929688,2166830000
2019/11/5,8210.179688,8229.089844,8191.049805,8225.349609,2327420000
2019/11/6,8196.030273,8204.339844,8157.359863,8204.339844,2342570000
2019/11/7,8219.650391,8271.820313,8198.910156,8237.679688,2403680000
2019/11/8,8255.889648,8256.290039,8186.310059,8208.370117,1982140000
2019/11/11,8241.910156,8245.889648,8202.360352,8212.370117,1719300000
2019/11/12,8263.790039,8293.179688,8238.330078,8249.620117,2001440000
2019/11/13,8259.80957,8274.610352,8233.379883,8235.679688,2180010000
2019/11/14,8257.830078,8264.94043,8212.589844,8238.849609,2113840000
2019/11/15,8315.519531,8315.900391,8284.200195,8303.839844,2199480000
2019/11/18,8328.480469,8340.410156,8274.679688,8303.219727,2053260000
2019/11/19,8338.740234,8357.799805,8308.280273,8357.429688,2094030000
2019/11/20,8283.75,8339.259766,8226.25,8315.549805,2608780000
2019/11/21,8265.620117,8282.330078,8242.219727,8273.950195,2073720000
2019/11/22,8272.049805,8292.110352,8229.490234,8287.25,1885730000
2019/11/25,8371.929688,8372.820313,8309.549805,8309.549805,2262750000
2019/11/26,8385.75,8398.040039,8364.110352,8374.259766,2439370000
2019/11/27,8444.709961,8445.610352,8399.629883,8407.230469,1748520000
2019/11/29,8403.679688,8435.959961,8402.129883,8422.019531,1099090000
2019/12/2,8309.259766,8409.870117,8274.610352,8409.870117,2240300000
2019/12/3,8254.740234,8258.400391,8167.359863,8201.629883,2318760000
2019/12/4,8296.530273,8316.459961,8285.879883,8291.860352,2158870000
2019/12/5,8308.400391,8321.19043,8272.830078,8321.19043,2133380000
2019/12/6,8397.370117,8405.849609,8365.25,8370.230469,2057020000
2019/12/9,8362.740234,8425.769531,8359.870117,8388.75,2123870000
2019/12/10,8354.290039,8392.889648,8339.370117,8364.549805,2058760000
2019/12/11,8402.610352,8408.080078,8361.370117,8371.650391,1982080000
2019/12/12,8466.889648,8493.110352,8380.089844,8391.919922,2396400000
2019/12/13,8487.709961,8517.519531,8441.889648,8461.419922,2219630000
2019/12/16,8570.330078,8584.780273,8542.419922,8544.269531,2368050000
2019/12/17,8575.700195,8592.450195,8564.150391,8586.330078,2382450000
2019/12/18,8580.620117,8608.099609,8578.55957,8587.200195,2742330000
2019/12/19,8641.290039,8642.740234,8592.679688,8592.679688,2446890000
2019/12/20,8678.490234,8687.660156,8656.480469,8666.570313,3830200000
2019/12/23,8696.009766,8710.900391,8690.150391,8703.05957,2028670000
2019/12/24,8699.509766,8708.219727,8684.120117,8705.299805,1014530000
2019/12/26,8778.30957,8778.330078,8716.030273,8717.950195,1639960000
2019/12/27,8770.980469,8811.099609,8749.860352,8805.860352,1833740000
2019/12/30,8709.730469,8768.299805,8671.919922,8766.389648,2051320000
2019/12/31,8733.070313,8735.429688,8674.379883,8681.330078,2186830000
2020/1/2,8872.219727,8873.629883,8786.900391,8802.219727,2862700000
2020/1/3,8793.900391,8843.650391,8755.169922,8755.169922,2586520000
2020/1/6,8848.519531,8849.980469,8713.889648,8713.889648,2810450000
2020/1/7,8846.450195,8872.469727,8821.679688,8857.139648,2381740000
2020/1/8,8912.370117,8953.549805,8834.94043,8845.450195,2472620000
2020/1/9,8989.629883,9004.549805,8938.530273,8990.040039,2540960000
2020/1/10,8966.639648,9024.870117,8951.830078,9021.879883,2382900000
2020/1/13,9070.650391,9071.530273,8991.349609,9007.94043,2536820000
2020/1/14,9033.419922,9080.160156,9020.919922,9068.019531,2553160000
2020/1/15,9035.669922,9078.870117,9008.950195,9039.30957,2443220000
2020/1/16,9125,9126.070313,9066.30957,9088.080078,2312110000
2020/1/17,9173.730469,9176.469727,9118.980469,9159.480469,2542540000
2020/1/21,9166.629883,9187.419922,9141.780273,9145.639648,2686610000
2020/1/22,9188.580078,9242.480469,9179.269531,9212.349609,2454580000
2020/1/23,9216.980469,9221.129883,9145.230469,9186.139648,2465850000
2020/1/24,9141.469727,9272.370117,9101.44043,9266.349609,2622970000
2020/1/27,8952.179688,9001.44043,8910.969727,8913.160156,2593910000
2020/1/28,9090.929688,9111.320313,8994.280273,9013.230469,2169020000
2020/1/29,9101.610352,9153.080078,9067.290039,9141.519531,2234620000
2020/1/30,9136.089844,9140.69043,9019.719727,9038.919922,2345370000
2020/1/31,8991.509766,9170.219727,8961.589844,9169.910156,2696090000
2020/2/3,9126.230469,9148.5,9031.070313,9033.519531,2427320000
2020/2/4,9334.05957,9352.959961,9224.860352,9256.94043,2447340000
2020/2/5,9367.480469,9442.75,9311.879883,9441.339844,2470240000
2020/2/6,9445.919922,9448.719727,9357.860352,9395.69043,2313860000
2020/2/7,9401.099609,9453.240234,9376.910156,9397.769531,2243720000
2020/2/10,9516.839844,9517.740234,9373.200195,9373.200195,2187520000
2020/2/11,9517.860352,9600.049805,9493.629883,9567.80957,2450070000
2020/2/12,9613.200195,9615.910156,9552.030273,9569.820313,2366510000
2020/2/13,9595.700195,9636.410156,9532.740234,9540.669922,2254870000
2020/2/14,9623.580078,9634.75,9583.080078,9613.879883,2226720000
2020/2/18,9629.799805,9647.719727,9567.280273,9567.280273,2279420000
2020/2/19,9718.730469,9736.570313,9676.070313,9683.94043,2470860000
2020/2/20,9627.830078,9714.230469,9513.230469,9696.660156,2745730000
2020/2/21,9446.69043,9594,9406.379883,9582.540039,2750160000
2020/2/24,9079.629883,9194.910156,9028.870117,9055.299805,3188590000
2020/2/25,8834.870117,9183.780273,8807.110352,9167.330078,3595520000
2020/2/26,8873.759766,9032.879883,8813.919922,8883.009766,3587950000
2020/2/27,8436.669922,8786.679688,8430.530273,8632.540039,4559900000
2020/2/28,8461.830078,8490.469727,8133.850098,8133.850098,5320020000
2020/3/2,8877.980469,8879.389648,8446.5,8569.910156,4249020000
2020/3/3,8594.490234,9000.459961,8516.580078,8892.679688,4336700000
2020/3/4,8949.280273,8952.110352,8669.759766,8745.639648,3634760000
2020/3/5,8671.660156,8864.19043,8613.910156,8713.19043,3763860000
2020/3/6,8530.339844,8571.879883,8319.900391,8395.950195,4292730000
2020/3/9,7948.029785,8241.769531,7912.140137,7912.140137,4554110000
2020/3/10,8372.269531,8376.44043,7942.129883,8213.969727,4447260000
2020/3/11,8006.120117,8224.730469,7900.990234,8166.259766,4302610000
2020/3/12,7263.649902,7808.310059,7255.620117,7452.759766,5099350000
2020/3/13,7995.259766,7998.509766,7301.879883,7683.040039,4701070000
2020/3/16,7020.379883,7563.450195,6993.609863,7502.259766,4618120000
2020/3/17,7473.950195,7550.129883,6959.149902,7198.529785,4920210000
2020/3/18,7175.180176,7336.879883,6837.529785,7023.859863,4935000000
2020/3/19,7288.52002,7514.140137,7037.470215,7190.209961,4778490000
2020/3/20,6994.290039,7487.830078,6969.77002,7391.220215,5260300000
2020/3/23,7006.919922,7145.290039,6771.910156,6952.709961,4348410000
2020/3/24,7553.830078,7555.910156,7304.390137,7349,4441080000
2020/3/25,7469.620117,7777.609863,7390.410156,7543.959961,4683630000
2020/3/26,7897.129883,7913.109863,7549.830078,7549.830078,4014670000
2020/3/27,7588.370117,7817.740234,7580.220215,7657.439941,3989120000
2020/3/30,7889.009766,7902.089844,7651.430176,7678.830078,3870770000
2020/3/31,7813.5,8011.600098,7765.459961,7855.740234,4078960000
2020/4/1,7486.290039,7701.680176,7423.970215,7582.779785,3700040000
2020/4/2,7635.660156,7641.870117,7432.279785,7445.879883,3622170000
2020/4/3,7528.109863,7673.490234,7439.779785,7631.569824,3294260000
2020/4/6,8081.660156,8110.660156,7763.089844,7819.060059,3849130000
2020/4/7,8049.310059,8305.589844,8043.069824,8287.480469,4085960000
2020/4/8,8229.540039,8254.410156,8058.410156,8134.299805,3487440000
2020/4/9,8238.530273,8334.230469,8167.930176,8284.30957,4145460000
2020/4/13,8332.740234,8338.150391,8158.580078,8209.679688,3184660000
2020/4/14,8692.160156,8708.549805,8470.740234,8489.269531,3767410000
2020/4/15,8591.959961,8666.240234,8500.55957,8548.469727,3347920000
2020/4/16,8757.830078,8793.349609,8605.509766,8689.089844,4057800000
2020/4/17,8832.410156,8879.240234,8704.379883,8876.660156,4348310000
2020/4/20,8726.509766,8855.179688,8725.330078,8742.540039,3827370000
2020/4/21,8403,8663.089844,8359.839844,8639.740234,3788180000
2020/4/22,8664.639648,8708.480469,8550.610352,8575.570313,3041520000
2020/4/23,8641.5,8796.490234,8624.629883,8693.730469,3759890000
2020/4/24,8786.599609,8791.360352,8599.990234,8666.570313,3696020000
2020/4/27,8837.660156,8887.620117,8803.889648,8865.580078,3694980000
2020/4/28,8677.599609,8918.379883,8668.669922,8913.280273,3730350000
2020/4/29,8982.759766,9025.820313,8832,8871.040039,4407140000
2020/4/30,9000.509766,9023.030273,8920.419922,9005.240234,4335660000
2020/5/1,8718.179688,8887.580078,8688.580078,8791.879883,3741300000
2020/5/4,8834.110352,8840.330078,8665.400391,8683.94043,3443140000
2020/5/5,8930.620117,9031,8900.570313,8922.389648,3933550000
2020/5/6,8984.860352,9065.580078,8950.889648,8997.019531,3656750000
2020/5/7,9101.879883,9136.179688,9045.230469,9104.669922,3787220000
2020/5/8,9220.349609,9224.490234,9126.969727,9165.700195,3813630000
2020/5/11,9298.919922,9346.269531,9155.209961,9155.209961,3925450000
2020/5/12,9112.450195,9354.450195,9109.089844,9326.05957,4336510000
2020/5/13,9000.080078,9209.490234,8890.160156,9123.69043,4273210000
2020/5/14,9094.419922,9097.75,8860.769531,8946.450195,3965970000
2020/5/15,9152.639648,9157.459961,8958.080078,8976.290039,4240690000
2020/5/18,9331.929688,9367.540039,9248.780273,9281.360352,4341820000
2020/5/19,9298.540039,9422.900391,9296.25,9326.280273,4193550000
2020/5/20,9485.019531,9498.280273,9412.830078,9415.25,4315500000
2020/5/21,9377.990234,9515.049805,9361.830078,9487.629883,3745270000
2020/5/22,9413.990234,9421.929688,9325.070313,9363.669922,3668070000
2020/5/26,9389.980469,9570.530273,9379.900391,9570.530273,4448950000
2020/5/27,9442.049805,9445.05957,9182.450195,9366.629883,4489110000
2020/5/28,9416.709961,9568.889648,9391.839844,9404.830078,4113660000
2020/5/29,9555.530273,9573.549805,9379.929688,9440.639648,4742290000
2020/6/1,9598.889648,9609.379883,9515.339844,9526.429688,3847770000
2020/6/2,9657.30957,9660.080078,9511.879883,9603.179688,3990080000
2020/6/3,9704.69043,9729.69043,9648.929688,9689.719727,4679030000
2020/6/4,9629.660156,9741.969727,9577.709961,9672.169922,6141320000
2020/6/5,9824.389648,9846.629883,9659.450195,9673.089844,6607730000
2020/6/8,9901.519531,9904.519531,9753.870117,9805.69043,6197330000
2020/6/9,9967.169922,10006.90039,9859,9861.179688,5319450000
2020/6/10,10094.25977,10155.2002,10022.44043,10037.98047,5170860000
2020/6/11,9588.480469,9978.19043,9586.25,9907.55957,5300850000
2020/6/12,9663.780273,9849.009766,9499.089844,9785.580078,4388990000
2020/6/15,9776.889648,9809.410156,9489.580078,9517.139648,4476010000
2020/6/16,9949.370117,10010.88965,9801.450195,9983.650391,4669320000
2020/6/17,9982.480469,10058.65039,9952.5,9998.860352,4279700000
2020/6/18,10012.0498,10018.55957,9942.110352,9972.349609,4335320000
2020/6/19,10008.63965,10121.66992,9937.80957,10104.62988,6093830000
2020/6/22,10130.33008,10134.63965,9989.490234,10009,4506960000
2020/6/23,10209.82031,10306.90039,10172.07031,10192.41992,5755170000
2020/6/24,10002.7002,10232.41992,9943.240234,10183.76953,5589130000
2020/6/25,10101.83008,10110.29004,9901.209961,10003.5,4779640000
2020/6/26,9849.360352,10093.98047,9837.740234,10087.08008,7309380000
2020/6/29,9961.160156,9965.080078,9742.889648,9850.549805,4336290000
2020/6/30,10156.84961,10185.34961,9956.830078,9970.209961,4510190000
2020/7/1,10279.25,10321.76953,10142.75,10160.41016,4624430000
2020/7/2,10341.88965,10432.5498,10328.78027,10386.37988,4038920000
2020/7/6,10604.05957,10625.09961,10485.82031,10487.7002,4570260000
2020/7/7,10524.00977,10704.92969,10516.62988,10595.94043,4337130000
2020/7/8,10666.7002,10669.12988,10528.82031,10594.41016,4030210000
2020/7/9,10754.58984,10785.95996,10574.96973,10745.87012,4013180000
2020/7/10,10836.33008,10842.78027,10639.48047,10751.76953,3537510000
2020/7/13,10602.20996,11069.25977,10574.55957,10951.54004,4851880000
2020/7/14,10689.51953,10701.87988,10370.79004,10502.84961,4461770000
2020/7/15,10701.67969,10780.40039,10570.95996,10752.11035,4647070000
2020/7/16,10626.45996,10658.90039,10495.08984,10589.86035,4277760000
2020/7/17,10645.21973,10680.7002,10558.78027,10651.59961,4361480000
2020/7/20,10952.08008,10971.51953,10621.90039,10672.95996,4314630000
2020/7/21,10833.07031,11017.42969,10800.87012,11015.54004,5350750000
2020/7/22,10870.75,10910.24023,10776.24023,10850.91992,4128960000
2020/7/23,10580.58984,10885.37988,10531.21973,10853.16016,4501540000
2020/7/24,10483.12988,10543.41992,10313.94043,10389.54004,4233390000
2020/7/27,10674.37988,10689.5498,10527.63965,10547.11035,4244570000
2020/7/28,10532.5,10662.19043,10527.42969,10644.33984,3894660000
2020/7/29,10662.98047,10694.87988,10587.2002,10602.40039,4009640000
2020/7/30,10715.50977,10737.03027,10531.79004,10578.62988,4185810000
2020/7/31,10905.87988,10908.33984,10707.40039,10886.36035,4438730000
2020/8/3,11055.08008,11085.5,10997.66992,11018.01953,4203890000
2020/8/4,11096.54004,11097.84961,11002.5498,11048.5,4016520000
2020/8/5,11125.44043,11141.69043,11077.7002,11107.24023,4160740000
2020/8/6,11267.08008,11282.24023,11090.5,11116.49023,4120000000
2020/8/7,11139.38965,11276.2998,11044.59961,11235.24023,4263930000
2020/8/10,11085.16992,11159.37988,10941.87012,11153.50977,4048420000
2020/8/11,10876.08008,11090.91992,10855.05957,11039.67969,4331770000
2020/8/12,11157.71973,11190.25977,10970.87012,10972.07031,3745230000
2020/8/13,11178.37012,11271.21973,11139.63965,11174.63965,3480470000
2020/8/14,11164.4502,11213.26953,11106.92969,11187.82031,3514260000
2020/8/17,11288.57031,11306.46973,11228.13965,11231.96973,3214870000
2020/8/18,11399.03027,11421.09961,11279.08008,11339.75977,3228590000
2020/8/19,11318.63965,11440.21973,11303.40039,11397.23047,3496480000
2020/8/20,11477.0498,11497.17969,11268.45996,11277.0498,4215130000
2020/8/21,11555.16016,11574.79004,11461.53027,11476.84961,3929290000
2020/8/24,11626.16992,11728.08984,11535.5498,11703.33984,3907310000
2020/8/25,11721.80957,11723.9502,11580.88965,11610.58008,3475280000
2020/8/26,11971.94043,11979.65039,11768,11779.34961,3471520000
2020/8/27,11926.16016,12047.99023,11842.83984,11997.88965,3547400000
2020/8/28,11995.84961,12018.13965,11928.69043,11992.67969,3012980000
2020/8/31,12110.7002,12167.45996,12000.11035,12017.45996,3612050000
2020/9/1,12292.86035,12300.44043,12132.78027,12203.36035,3511060000
2020/9/2,12420.54004,12439.48047,12176.17969,12417.4502,3982360000
2020/9/3,11771.37012,12235,11662.11035,12195.75,4465010000
2020/9/4,11622.12988,11846.17969,11145.99023,11686.24023,4284440000
2020/9/8,11068.25977,11400.45996,11055.16016,11143.91016,3905420000
2020/9/9,11395.84961,11480.37012,11197.12988,11308.25,3550660000
2020/9/10,11154.12012,11566.33984,11095.94043,11501.42969,3840010000
2020/9/11,11087.40039,11280.41016,10945.21973,11251.19043,3630250000
2020/9/14,11277.75977,11363.25,11192.82031,11250.7998,3737610000
2020/9/15,11438.87012,11495.40039,11367.2002,11432.94043,3786110000
2020/9/16,11247.59961,11486.08984,11242.95996,11467.90039,3678020000
2020/9/17,11080.9502,11160.04004,10936.7998,10965.74023,3740110000
2020/9/18,10936.98047,11153.96973,10769.40039,11147.7998,5759090000
2020/9/21,10980.21973,10984.75977,10677.84961,10768.00977,3900970000
2020/9/22,11186.37012,11207.08008,10943.25977,11082.08984,3515440000
2020/9/23,10833.33008,11179.58984,10806.0498,11167.21973,4097320000
2020/9/24,10896.46973,11026.42969,10728.41016,10746.34961,4086360000
2020/9/25,11151.12988,11177.73047,10851.67969,10910.5,3785270000
2020/9/28,11364.4502,11369.40039,11243.24023,11332.32031,3591740000
2020/9/29,11322.9502,11396.21973,11305.79004,11354.7002,3389040000
2020/9/30,11418.05957,11535.00977,11328.5498,11328.5498,4260630000
2020/10/1,11583.2002,11606.73047,11488.59961,11554.95996,4005900000
2020/10/2,11255.69043,11479.08008,11225.16992,11328.84961,3731510000
2020/10/5,11509.05957,11512.05957,11336.07031,11345.24023,3623920000
2020/10/6,11291.26953,11536.41992,11256.25977,11476.67969,4390960000
2020/10/7,11503.19043,11519.5498,11382.48047,11412.65039,3910770000
2020/10/8,11550.94043,11582.78027,11510.24023,11576.44043,3507570000
2020/10/9,11725.84961,11727.59961,11600.86035,11615.57031,3504230000
2020/10/12,12088.11035,12204.75,11880.23047,11900.12012,3885030000
2020/10/13,12083.16992,12187.78027,12032.75,12131.07031,3634130000
2020/10/14,11985.36035,12159.20996,11913.57031,12105.09961,3410410000
2020/10/15,11898.57031,11928.62988,11765.49023,11767.26953,3325270000
2020/10/16,11852.16992,12034.12988,11824.13965,11952.12012,3166980000
2020/10/19,11634.34961,11962.46973,11606.48047,11913.00977,3477410000
2020/10/20,11677.83984,11801.40039,11613.75977,11679.08008,3510040000
2020/10/21,11665.37012,11789.45996,11646.48047,11686.19043,3467310000
2020/10/22,11662.91016,11739.21973,11529.73047,11712.63965,3434040000
2020/10/23,11692.57031,11693.00977,11569.08984,11680.73047,3145570000
2020/10/26,11504.51953,11708.08008,11360.73047,11584.16992,3205100000
2020/10/27,11598.9502,11633.49023,11503.09961,11560.86035,3104770000
2020/10/28,11142.75977,11426.09961,11136.09961,11400.48047,3930690000
2020/10/29,11350.74023,11467.37012,11187.08008,11214.33008,3244190000
2020/10/30,11052.9502,11293.75977,10960.01953,11265.7002,3671600000
2020/11/2,11084.75977,11222.51953,10957.11035,11152.48047,3209000000
2020/11/3,11279.91016,11356.08008,11115.5498,11155.84961,3216580000
2020/11/4,11777.01953,11846.45996,11564.91016,11627.75977,3620760000
2020/11/5,12078.07031,12117.04004,11977.07031,12021.76953,3848160000
2020/11/6,12091.34961,12116.91016,11895.5,12044.29004,4183220000
2020/11/9,11830.38965,12268.66016,11818.24023,12194.70996,5863900000
2020/11/10,11624.29004,11761.9502,11512.45996,11704.45996,4736560000
2020/11/11,11892.92969,11904.12988,11714.32031,11734.80957,3854680000
2020/11/12,11827.13965,11976.88965,11786.08984,11924.15039,3886670000
2020/11/13,11937.83984,11957.08984,11808.9502,11910.62012,3654230000
2020/11/16,12013.37988,12035.5,11891.84961,11925.36035,4172570000
2020/11/17,11977.49023,12047.12988,11964.2002,12030.26953,4145030000
2020/11/18,11894.70996,12027.15039,11892.54004,11963.36035,4731420000
2020/11/19,11985.42969,12000.29004,11842.66016,11863.12012,5385190000
2020/11/20,11906.44043,12017.41992,11903.57031,11976,5350970000
2020/11/23,11905.94043,12001.83008,11817.53027,11959.88965,5473250000
2020/11/24,12079.80957,12094.16016,11878.30957,11952.7002,6339580000
2020/11/25,12152.21973,12174.99023,12081.50977,12112.11035,4448640000
2020/11/27,12258.20996,12306.70996,12214.4502,12220.37012,3401830000
2020/11/30,12268.32031,12299.61035,12090.92969,12278.78027,7760390000
2020/12/1,12455.33008,12510.01953,12338.36035,12387.62012,6512420000
2020/12/2,12456.41016,12472.25,12318.26953,12390.58008,5194960000
2020/12/3,12467.12988,12538.91992,12445.36035,12469.16016,5209980000
2020/12/4,12528.48047,12531.20996,12450.50977,12479.91016,5086900000
2020/12/7,12596.46973,12610,12523.12012,12523.57031,4771820000
2020/12/8,12635.71973,12651.34961,12504.96973,12574.83984,4809480000
2020/12/9,12364.63965,12643.24023,12311.2998,12626.96973,5168450000
2020/12/10,12401.74023,12447.84961,12226.12988,12268.46973,4518580000
2020/12/11,12375.41016,12378.61035,12236.7998,12327.07031,4292680000
2020/12/14,12462.20996,12544.30957,12426.25,12427.86035,4491930000
2020/12/15,12595.91992,12596.83984,12467.57031,12565.28027,4423650000
2020/12/16,12668.16016,12698.11035,12568.70996,12607.87012,4592700000
2020/12/17,12752.05957,12760.96973,12685.98047,12741.63965,5029830000
2020/12/18,12738.17969,12793.46973,12611.21973,12786.91992,7125800000
2020/12/21,12690.25977,12706.44043,12474.03027,12575.59961,5192860000
2020/12/22,12717.55957,12761.23047,12606.41992,12715.48047,5811850000
2020/12/23,12653.13965,12737.58984,12649.59961,12733.75,7100250000
2020/12/24,12711.00977,12732.5498,12665.7998,12668.2002,3305960000
2020/12/28,12838.86035,12861.91016,12747.0498,12813.96973,5109140000
2020/12/29,12843.49023,12925.53027,12816.58984,12909.86035,4726920000
2020/12/30,12845.36035,12917.4502,12828.79004,12900.03027,5343010000
2020/12/31,12888.28027,12904.08984,12804.75,12852.95996,4815840000
2021/1/4,12694.66016,12950.21973,12537.41992,12950.21973,6636170000
2021/1/5,12802.37988,12809.66992,12663.12988,12663.12988,6971860000
2021/1/6,12623.34961,12803.29004,12569.41992,12601.25977,7689880000
2021/1/7,12939.57031,12966.67969,12744.82031,12745.41016,6841480000
2021/1/8,13105.2002,13113.08984,12939.73047,13037.24023,7289390000
2021/1/11,12902.49023,13023.20996,12883.58984,12961.5,6960470000
2021/1/12,12892.08984,12957.42969,12783.70996,12916.09961,7264070000
2021/1/13,12973.62988,13008.84961,12878.01953,12911.87012,7104810000
